features,sc_weight1,sc_weight2,sc_weight3,sc_weight4,sc_weight5,sc_weight6,sc_weight7,sc_weight8,sc_weight9,sc_weight10,sc_weight11,sc_weight12,sc_weight13,sc_weight14,sc_weight15,sc_weight16,sc_weight17,sc_weight18,sc_weight19,sc_weight20,sc_weight21,sc_weight22,sc_weight23,sc_weight24,sc_weight25,sc_weight26,sc_weight27,sc_weight28,sc_weight29,sc_weight30,sc_weight31,sc_weight32,sc_weight33,sc_weight34,sc_weight35,sc_weight36,sc_weight37,sc_weight38,sc_weight39,sc_weight40,sc_weight41,sc_weight42,sc_weight43,sc_weight44,sc_weight45,sc_weight46,sc_weight47,sc_weight48,sc_weight49,sc_weight50,sc_weight51,sc_weight52,sc_weight53,sc_weight54,sc_weight55,sc_weight56,sc_weight57,sc_weight58,sc_weight59,sc_weight60,sc_weight61,sc_weight62,sc_weight63,sc_weight64,sc_weight65,sc_weight66,sc_weight67,sc_weight68,sc_weight69,sc_weight70,sc_weight71,sc_weight72,sc_weight73,sc_weight74,sc_weight75,sc_weight76,sc_weight77,sc_weight78,sc_weight79,sc_weight80,sc_weight81,sc_weight82,sc_weight83,sc_weight84,sc_weight85,sc_weight86,sc_weight87,sc_weight88,sc_weight89,sc_weight90,sc_weight91,sc_weight92,sc_weight93,sc_weight94,sc_weight95,sc_weight96,sc_weight97,sc_weight98,sc_weight99,sc_weight100,sc_weight101,sc_weight102,sc_weight103,sc_weight104,sc_weight105,sc_weight106,sc_weight107,sc_weight108,sc_weight109,sc_weight110,sc_weight111,sc_weight112,sc_weight113,sc_weight114,sc_weight115,sc_weight116,sc_weight117,sc_weight118,sc_weight119,sc_weight120,sc_weight121,sc_weight122,sc_weight123,sc_weight124,sc_weight125,sc_weight126,sc_weight127,sc_weight128,sc_weight129,sc_weight130,sc_weight131,sc_weight132,sc_weight133,sc_weight134,sc_weight135,sc_weight136,sc_weight137,sc_weight138,sc_weight139,sc_weight140,sc_weight141,sc_weight142,sc_weight143,sc_weight144,sc_weight145,sc_weight146,sc_weight147,sc_weight148,sc_weight149,sc_weight150,sc_weight151,sc_weight152,sc_weight153,sc_weight154,sc_weight155,sc_weight156,sc_weight157,sc_weight158,sc_weight159,sc_weight160,sc_weight161,sc_weight162,sc_weight163,sc_weight164,sc_weight165,sc_weight166,sc_weight167,sc_weight168,sc_weight169,sc_weight170,sc_weight171,sc_weight172,sc_weight173,sc_weight174,sc_weight175,sc_weight176,sc_weight177,sc_weight178,sc_weight179,sc_weight180,sc_weight181,sc_weight182,sc_weight183,sc_weight184,sc_weight185,sc_weight186,sc_weight187,sc_weight188,sc_weight189,sc_weight190,sc_weight191,sc_weight192,sc_weight193,sc_weight194,sc_weight195,sc_weight196,sc_weight197,sc_weight198,sc_weight199,sc_weight200,sc_weight201,sc_weight202,sc_weight203,sc_weight204,sc_weight205,sc_weight206,sc_weight207,sc_weight208,sc_weight209,sc_weight210,sc_weight211,sc_weight212,sc_weight213,sc_weight214,sc_weight215,sc_weight216,sc_weight217,sc_weight218,sc_weight219,sc_weight220,sc_weight221,sc_weight222,sc_weight223,sc_weight224,sc_weight225,sc_weight226,sc_weight227,sc_weight228,sc_weight229,sc_weight230,sc_weight231,sc_weight232,sc_weight233,sc_weight234,sc_weight235,sc_weight236,sc_weight237,sc_weight238,sc_weight239,sc_weight240,sc_weight241,sc_weight242,sc_weight243,sc_weight244,sc_weight245,sc_weight246,sc_weight247,sc_weight248,sc_weight249,sc_weight250,sc_weight251,sc_weight252,sc_weight253,sc_weight254,sc_weight255,sc_weight256,sc_weight257,sc_weight258,sc_weight259,sc_weight260,sc_weight261,sc_weight262,sc_weight263,sc_weight264,sc_weight265,sc_weight266,sc_weight267,sc_weight268,sc_weight269,sc_weight270,sc_weight271,sc_weight272,sc_weight273,sc_weight274,sc_weight275,sc_weight276,sc_weight277,sc_weight278,sc_weight279,sc_weight280,sc_weight281,sc_weight282,sc_weight283,sc_weight284,sc_weight285,sc_weight286,sc_weight287,sc_weight288,sc_weight289,sc_weight290,sc_weight291,sc_weight292,sc_weight293,sc_weight294,sc_weight295,sc_weight296,sc_weight297,sc_weight298,sc_weight299,sc_weight300,sc_weight301,sc_weight302,sc_weight303,sc_weight304,sc_weight305,sc_weight306,sc_weight307,sc_weight308,sc_weight309,sc_weight310,sc_weight311,sc_weight312,sc_weight313,sc_weight314,sc_weight315,sc_weight316,sc_weight317,sc_weight318,sc_weight319,sc_weight320,sc_weight321,sc_weight322,sc_weight323,sc_weight324,sc_weight325,sc_weight326,sc_weight327,sc_weight328,sc_weight329,sc_weight330,sc_weight331,sc_weight332,sc_weight333,sc_weight334,sc_weight335,sc_weight336,sc_weight337,sc_weight338,sc_weight339,sc_weight340,sc_weight341,sc_weight342,sc_weight343,sc_weight344,sc_weight345,sc_weight346,sc_weight347,sc_weight348,sc_weight349,sc_weight350,sc_weight351,sc_weight352,sc_weight353,sc_weight354,sc_weight355,sc_weight356,sc_weight357,sc_weight358,sc_weight359,sc_weight360,sc_weight361,sc_weight362,sc_weight363,sc_weight364,sc_weight365,sc_weight366,sc_weight367,sc_weight368,sc_weight369,sc_weight370,sc_weight371,sc_weight372,sc_weight373,sc_weight374,sc_weight375,sc_weight376,sc_weight377,sc_weight378,sc_weight379,sc_weight380,sc_weight381,sc_weight382,sc_weight383,sc_weight384,sc_weight385,sc_weight386,sc_weight387,sc_weight388,sc_weight389,sc_weight390,sc_weight391,sc_weight392,sc_weight393,sc_weight394,sc_weight395,sc_weight396,sc_weight397,sc_weight398,sc_weight399,sc_weight400,sc_weight401,sc_weight402,sc_weight403,sc_weight404,sc_weight405,sc_weight406,sc_weight407,sc_weight408,sc_weight409,sc_weight410,sc_weight411,sc_weight412,sc_weight413,sc_weight414,sc_weight415,sc_weight416,sc_weight417,sc_weight418,sc_weight419,sc_weight420,sc_weight421,sc_weight422,sc_weight423,sc_weight424,sc_weight425,sc_weight426,sc_weight427,sc_weight428,sc_weight429,sc_weight430,sc_weight431,sc_weight432,sc_weight433,sc_weight434,sc_weight435,sc_weight436,sc_weight437,sc_weight438,sc_weight439,sc_weight440,sc_weight441,sc_weight442,sc_weight443,sc_weight444,sc_weight445,sc_weight446,sc_weight447,sc_weight448,sc_weight449,sc_weight450,sc_weight451,sc_weight452,sc_weight453,sc_weight454,sc_weight455,sc_weight456,sc_weight457,sc_weight458,sc_weight459,sc_weight460,sc_weight461,sc_weight462,sc_weight463,sc_weight464,sc_weight465,sc_weight466,sc_weight467,sc_weight468,sc_weight469,sc_weight470,sc_weight471,sc_weight472,sc_weight473,sc_weight474,sc_weight475,sc_weight476,sc_weight477,sc_weight478,sc_weight479,sc_weight480,sc_weight481,sc_weight482,sc_weight483,sc_weight484,sc_weight485,sc_weight486,sc_weight487,sc_weight488,sc_weight489,sc_weight490,sc_weight491,sc_weight492,sc_weight493,sc_weight494,sc_weight495,sc_weight496,sc_weight497,sc_weight498,sc_weight499,sc_weight500,sc_weight501,sc_weight502,sc_weight503,sc_weight504,sc_weight505,sc_weight506,sc_weight507,sc_weight508,sc_weight509,sc_weight510,sc_weight511,sc_weight512,sc_weight513,sc_weight514,sc_weight515,sc_weight516,sc_weight517,sc_weight518,sc_weight519,sc_weight520,sc_weight521,sc_weight522,sc_weight523,sc_weight524,sc_weight525,sc_weight526,sc_weight527,sc_weight528,sc_weight529,sc_weight530,sc_weight531,sc_weight532,sc_weight533,sc_weight534,sc_weight535,sc_weight536,sc_weight537,sc_weight538,sc_weight539,sc_weight540,sc_weight541,sc_weight542,sc_weight543,sc_weight544,sc_weight545,sc_weight546,sc_weight547,sc_weight548,sc_weight549,sc_weight550,sc_weight551,sc_weight552,sc_weight553,sc_weight554,sc_weight555,sc_weight556,sc_weight557,sc_weight558,sc_weight559,sc_weight560,sc_weight561,sc_weight562,sc_weight563,sc_weight564,sc_weight565,sc_weight566,sc_weight567,sc_weight568,sc_weight569,sc_weight570,sc_weight571,sc_weight572,sc_weight573,sc_weight574,sc_weight575,sc_weight576,sc_weight577,sc_weight578,sc_weight579,sc_weight580,sc_weight581,sc_weight582,sc_weight583,sc_weight584,sc_weight585,sc_weight586,sc_weight587,sc_weight588,sc_weight589,sc_weight590,sc_weight591,sc_weight592,sc_weight593,sc_weight594,sc_weight595,sc_weight596,sc_weight597,sc_weight598,sc_weight599,sc_weight600,sc_weight601,sc_weight602,sc_weight603,sc_weight604,sc_weight605,sc_weight606,sc_weight607,sc_weight608,sc_weight609,sc_weight610,sc_weight611,sc_weight612,sc_weight613,sc_weight614,sc_weight615,sc_weight616,sc_weight617,sc_weight618,sc_weight619,sc_weight620,sc_weight621,sc_weight622,sc_weight623,sc_weight624,sc_weight625,sc_weight626,sc_weight627,sc_weight628,sc_weight629,sc_weight630,sc_weight631,sc_weight632,sc_weight633,sc_weight634,sc_weight635,sc_weight636,sc_weight637,sc_weight638,sc_weight639,sc_weight640,sc_weight641,sc_weight642,sc_weight643,sc_weight644,sc_weight645,sc_weight646,sc_weight647,sc_weight648,sc_weight649,sc_weight650,sc_weight651,sc_weight652,sc_weight653,sc_weight654,sc_weight655,sc_weight656,sc_weight657,sc_weight658,sc_weight659,sc_weight660,sc_weight661,sc_weight662,sc_weight663,sc_weight664,sc_weight665,sc_weight666,sc_weight667,sc_weight668,sc_weight669,sc_weight670,sc_weight671,sc_weight672,sc_weight673,sc_weight674,sc_weight675,sc_weight676,sc_weight677,sc_weight678,sc_weight679,sc_weight680,sc_weight681,sc_weight682,sc_weight683,sc_weight684,sc_weight685,sc_weight686,sc_weight687,sc_weight688,sc_weight689,sc_weight690,sc_weight691,sc_weight692,sc_weight693,sc_weight694,sc_weight695,sc_weight696,sc_weight697,sc_weight698,sc_weight699,sc_weight700,sc_weight701,sc_weight702,sc_weight703,sc_weight704,sc_weight705,sc_weight706,sc_weight707,sc_weight708,sc_weight709,sc_weight710,sc_weight711,sc_weight712,sc_weight713,sc_weight714,sc_weight715,sc_weight716,sc_weight717,sc_weight718,sc_weight719,sc_weight720,sc_weight721,sc_weight722,sc_weight723,sc_weight724,sc_weight725,sc_weight726,sc_weight727,sc_weight728,sc_weight729,sc_weight730,sc_weight731,sc_weight732,sc_weight733,sc_weight734,sc_weight735,sc_weight736,sc_weight737,sc_weight738,sc_weight739,sc_weight740,sc_weight741,sc_weight742,sc_weight743,sc_weight744,sc_weight745,sc_weight746,sc_weight747,sc_weight748,sc_weight749,sc_weight750,sc_weight751,sc_weight752,sc_weight753,sc_weight754,sc_weight755,sc_weight756,sc_weight757,sc_weight758,sc_weight759,sc_weight760,sc_weight761,sc_weight762,sc_weight763,sc_weight764,sc_weight765,sc_weight766,sc_weight767,sc_weight768,sc_weight769,sc_weight770,sc_weight771,sc_weight772,sc_weight773,sc_weight774,sc_weight775,sc_weight776,sc_weight777,sc_weight778,sc_weight779,sc_weight780,sc_weight781,sc_weight782,sc_weight783,sc_weight784,sc_weight785,sc_weight786,sc_weight787,sc_weight788,sc_weight789,sc_weight790,sc_weight791,sc_weight792,sc_weight793,sc_weight794,sc_weight795,sc_weight796,sc_weight797,sc_weight798,sc_weight799,sc_weight800,sc_weight801,sc_weight802,sc_weight803,sc_weight804,sc_weight805,sc_weight806,sc_weight807,sc_weight808,sc_weight809,sc_weight810,sc_weight811,sc_weight812,sc_weight813,sc_weight814,sc_weight815,sc_weight816,sc_weight817,sc_weight818,sc_weight819,sc_weight820,sc_weight821,sc_weight822,sc_weight823,sc_weight824,sc_weight825,sc_weight826,sc_weight827,sc_weight828,sc_weight829,sc_weight830,sc_weight831,sc_weight832,sc_weight833,sc_weight834,sc_weight835,sc_weight836,sc_weight837,sc_weight838,sc_weight839,sc_weight840,sc_weight841,sc_weight842,sc_weight843,sc_weight844,sc_weight845,sc_weight846,sc_weight847,sc_weight848,sc_weight849,sc_weight850,sc_weight851,sc_weight852,sc_weight853,sc_weight854,sc_weight855,sc_weight856,sc_weight857,sc_weight858,sc_weight859,sc_weight860,sc_weight861,sc_weight862,sc_weight863,sc_weight864,sc_weight865,sc_weight866,sc_weight867,sc_weight868,sc_weight869,sc_weight870,sc_weight871,sc_weight872,sc_weight873,sc_weight874,sc_weight875,sc_weight876,sc_weight877,sc_weight878,sc_weight879,sc_weight880,sc_weight881,sc_weight882,sc_weight883,sc_weight884,sc_weight885,sc_weight886,sc_weight887,sc_weight888,sc_weight889,sc_weight890,sc_weight891,sc_weight892,sc_weight893,sc_weight894,sc_weight895,sc_weight896,sc_weight897,sc_weight898,sc_weight899,sc_weight900,sc_weight901,sc_weight902,sc_weight903,sc_weight904,sc_weight905,sc_weight906,sc_weight907,sc_weight908,sc_weight909,sc_weight910,sc_weight911,sc_weight912,sc_weight913,sc_weight914,sc_weight915,sc_weight916,sc_weight917,sc_weight918,sc_weight919,sc_weight920,sc_weight921,sc_weight922,sc_weight923,sc_weight924,sc_weight925,sc_weight926,sc_weight927,sc_weight928,sc_weight929,sc_weight930,sc_weight931,sc_weight932,sc_weight933,sc_weight934,sc_weight935,sc_weight936,sc_weight937,sc_weight938,sc_weight939,sc_weight940,sc_weight941,sc_weight942,sc_weight943,sc_weight944,sc_weight945,sc_weight946,sc_weight947,sc_weight948,sc_weight949,sc_weight950,sc_weight951,sc_weight952,sc_weight953,sc_weight954,sc_weight955,sc_weight956,sc_weight957,sc_weight958,sc_weight959,sc_weight960,sc_weight961,sc_weight962,sc_weight963,sc_weight964,sc_weight965,sc_weight966,sc_weight967,sc_weight968,sc_weight969,sc_weight970,sc_weight971,sc_weight972,sc_weight973,sc_weight974,sc_weight975,sc_weight976,sc_weight977,sc_weight978,sc_weight979,sc_weight980,sc_weight981,sc_weight982,sc_weight983,sc_weight984,sc_weight985,sc_weight986,sc_weight987,sc_weight988,sc_weight989,sc_weight990,sc_weight991,sc_weight992,sc_weight993,sc_weight994,sc_weight995,sc_weight996,sc_weight997,sc_weight998,sc_weight999,sc_weight1000
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454402196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003758337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091905463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842760706,0.0,0.0,0.0,0.0,0.5107217249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004696373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4453e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2427955744,0.0,7.57924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540994105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231484637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
