country,year,brevets,NX,salary,gdp,pop,cho,ppa,public_spending,IDE,depreciation,ratio_dbrut
AUT,2016,7.38770923908104,0.6860755718187757,0.009580243942789224,2.117219630253,9.07564327160689,0.04515684246811458,-0.027393060978924466,0.052137902107613154,2.5013022020934352,0.06830924770584978,0.0039055308992548277
AUT,2017,7.329093736246592,0.33424760771013706,0.0001489691335954113,2.27224997423621,9.081946957307764,-0.08294854881266489,-0.0024744314522644473,0.015376888861833082,-1.4431598660099598,0.06197132654547555,0.004091401070727141
AUT,2018,7.284820912568604,0.21366740678303398,0.003768357710983272,2.48422109586319,9.086782732844236,-0.11292932925732779,-0.012394998312909355,0.04148652360804217,-2.940520362522281,0.0600203318934065,0.00046581807912926543
FIN,1996,8.75557997214314,-0.12693902420900904,0.022908997115858032,3.66265760691835,8.541807752180157,-0.08426933254925018,0.00639497212281559,0.019718235683230834,-0.47287032111260685,0.06162691131498477,-0.009699689540714429
FIN,1997,8.545974992841689,0.001225185635249204,0.000848156977810488,6.39770058536927,8.54476944718634,-0.03878756742871814,-0.002672897987805123,0.005030510446203396,2.3931741046356696,0.05429322026086547,-0.01718174115543092
FIN,1998,7.994294986415977,0.07892117183473135,0.026408007145965584,5.4542699198134,8.547431374476847,-0.117116515232496,0.0022018724352521613,-0.0035454284752052256,3.828507088631066,0.07676502732240431,-0.016810397543737365
FIN,1999,7.865187954187467,-0.08068017185045107,0.023385549158745134,4.38928078276028,8.5497571822895,-0.11517215285660232,0.0005091535946128989,0.02198424250626063,-0.382564418349714,0.07338313507368754,-0.01924610199339072
FIN,2000,7.9599745280805365,0.15784012076584508,0.017181980724783052,5.75373786465877,8.551826475310587,-0.04772085863337039,-0.008103382822393757,0.029147275112725524,0.8585450195412276,0.12317264595192623,-0.011519979590073559
FIN,2001,7.840312983320164,-0.08445334610528132,0.005251875669882056,2.64026215850628,8.554103545436334,-0.07579703637180057,0.018947531660608474,0.029565844925177,-0.7676474135777608,0.13623505640680245,0.002637440192868157
FIN,2002,7.767263996757308,0.03939724244983678,0.005373707218253587,1.68732630464511,8.556529282528611,0.012826741813234843,-0.004497679420338185,0.06217239322130541,1.315811739344546,0.12859916124538762,0.019095740859159882
FIN,2003,7.692569648067906,-0.03867169233950918,0.019004390523257086,2.01179966596534,8.558910784768106,0.004413316703444137,0.0038207689229907693,0.04404136229502442,-0.39719870334871665,0.10718365524757423,0.01569474626982781
FIN,2004,7.685243607975833,-0.05255980558366313,0.032658243656724206,4.00537948777921,8.561822329559442,-0.010602731875059557,-0.028707492645296595,0.07883059614584531,-0.012505971972531449,0.12231683309219421,0.018397887002485902
FIN,2005,7.615791072035833,-0.32683896348627484,0.02138595501088436,2.77730927081576,8.565240222387724,-0.1905773315311836,0.006413326029943933,0.02591160351623878,0.5456418333472517,0.10828860053256695,0.01396292423260026
FIN,2006,7.601901959875166,0.19377940084733547,0.020701359698458655,4.01957322804104,8.569083307670182,-0.07931774809160308,-0.02711231853526863,0.06667006942539255,-0.5971627231372867,0.08655276305251514,0.01198310802092517
FIN,2007,7.592870287844818,0.047219217453099205,0.013359885541935679,5.31280178224827,8.573327747959807,-0.11206114781707477,-0.01916945430809014,0.05631835267072849,3.012118525453171,0.07692915182253723,0.0048349466350186
FIN,2008,7.533158807455563,-0.46172920630834924,0.008566576994257113,0.784431219273039,8.577987210648825,-0.07076159906623869,-0.02405193430905872,0.08215407151563858,-0.20771440727615997,0.10004155497070788,0.0017406940308974939
FIN,2009,7.538494999413465,-0.5768327878567963,0.008607317165449713,-8.07603089881314,8.582774918225507,0.2953367875647668,-0.017099065099125843,0.0927552801043019,-1.5125847163354962,0.06541883013473382,0.00643176626207187
FIN,2010,7.470224135899966,-0.6747053551305369,0.013841739032578682,3.16828772325257,8.587353381321861,0.01745454545454539,0.004577151959926695,0.0435744591194871,-2.4073002731246547,0.0354771654419177,0.0019516310422313943
FIN,2011,7.428927194802272,-9.077226492459877,0.0002959948200906837,2.39039472621835,8.591985215267526,-0.07302835358589477,-0.002847175765019694,0.03722473950585825,-1.4449135707488938,0.03790065931704967,0.005276035120959088
FIN,2012,7.213031659834869,-0.3194275215741661,0.000795250688909066,-1.52284028499332,8.596743470174246,-0.011823673049736527,0.011611542161410027,0.04542261010751192,-1.8757726555739629,0.03297819350915665,0.009062472653433185
FIN,2013,7.216709486709457,-0.0867713133952912,-0.009997412869128142,-0.979741028068638,8.60135049942296,0.06554818571985943,-0.0034543595087561663,0.054871581806875014,-1.9501261638119067,0.021335754767197956,0.00906491305106294
FIN,2014,7.0707241072602764,-0.2088961668796785,-0.0003359901442890889,-0.478068318579019,8.605661839403846,0.05736604418405955,0.002046109512951144,0.03135108335693171,-4.515722836856717,0.005230176832707878,0.006698853779672831
FIN,2015,6.942156705699469,-0.740851147562267,0.007842405004201192,0.466503517895381,8.608951616655778,0.08230405171418664,0.0005929191649820531,0.029669690103181434,0.169045219242546,-0.00041477324712557717,0.008764217480375702
FIN,2016,7.017506142941256,3.624940215030195,0.008781843446039828,2.57193423155972,8.611648460433907,-0.05951365187713309,-0.02958187587418848,0.05448750687946324,-0.7145381030746825,-0.0006590308585097127,0.004616135995237913
FIN,2017,7.154615356913663,-0.13827204875550447,-0.005748498595015472,3.30337016113322,8.613993170009948,-0.02018598321614873,-0.019568722661488236,0.028506251623000578,2.152019140219489,-0.018843615091989285,-0.002330565821786923
FIN,2018,7.176254532017144,0.0852444720291945,0.007370326584897224,1.19297772988506,8.615444496413966,-0.14803240740740753,-0.011475124157895755,0.03433545249681069,-1.571604824738136,-0.0243647430033046,-0.007808921509940614
IRL,1996,6.154858094016418,0.16620550193705963,0.034653018214662046,7.37962269825351,8.195912969533522,-0.02322472848788637,0.007657087945885266,0.02263599678660677,0.6548245830071318,0.15684515295898138,-0.0055578891951684195
IRL,1997,6.309918278226516,0.17984109985882113,0.06809055461793623,11.0217621998836,8.20639260017148,-0.1282928498118372,0.033398568751156654,0.03290516011671096,-0.29100373263077395,0.2016616278528447,-0.0004131122929885711
IRL,1998,6.364750756851911,0.28766344202037186,0.051980602626273686,8.76612609643355,8.219913206004806,-0.24460361067503933,0.034455011435987615,0.03624996981418338,3.012612967921183,0.19861980757483177,0.010682596137411737
IRL,1999,6.248042874508429,0.15802838384225715,0.02273786709483616,10.5298850548069,8.23078364229643,-0.24613586180023372,0.05851814222715346,0.014359307572941127,0.8742037893507704,0.22595300094762583,-0.002384278814793972
IRL,2000,6.214608098422191,0.07571197661042484,0.023067963131773617,9.40352454734511,8.24387519325528,-0.25603032391454184,0.03276859237487484,0.0727059449948444,0.39706694876240767,0.24495758882046714,0.025648483664123756
IRL,2001,6.331501849893691,0.22658702923813934,0.042051332821820164,5.3058213562272,8.259405140094776,-0.14682723483094018,0.02703415933460418,0.14525723543558766,-0.6569239000167959,0.2171979169943583,-0.05434785243476903
IRL,2002,6.186208623900494,0.10752204451937986,0.012232197995344585,5.89936651604599,8.27686533201446,0.14440825190010864,0.0130527269971219,0.15137425453822217,1.5836248053192468,0.1624455601887309,-0.036500502874238006
IRL,2003,6.008813185442595,0.08593626520014563,0.030997019968557193,3.0138383692778,8.293297857584353,0.062144212523719045,0.022284423626245164,0.06907442679535847,-0.39330665858611324,0.21089990261843483,0.006770558581347341
IRL,2004,5.91350300563827,0.10573899441950974,0.035937002139378116,6.78813890479621,8.310745977282405,0.002903081732916535,-0.012706983889800516,0.09050851341325283,-1.3944771460008543,0.21855287483165053,0.007379739493018622
IRL,2005,6.0844994130751715,-0.04365356618590088,0.04163279653755736,5.73978245442618,8.333272516714507,-0.03295479848586058,0.020767468994289384,0.05018044630446061,-5.064825076376284,0.21087497205105765,-0.0007319211278975502
IRL,2006,6.208590026096629,-0.13286231528359616,0.007951573441322912,4.98785466841163,8.35932765337288,0.01657840202624916,-0.03308162949119908,0.09453563639059359,-0.5714987687851463,0.17968351032268415,0.0180558708763654
IRL,2007,6.133398042996649,0.058520769702731235,0.029462847098704614,5.31011700041235,8.389401637213815,0.12797281993205,-0.021122748650227674,0.116550539664388,1.3345858100409465,0.21482247176626834,0.03261247725505112
IRL,2008,6.100318952020064,0.101552342287613,0.044453930117690055,-4.48406982404667,8.41095050898592,0.3602409638554216,-0.013709674875967415,0.12395910781143882,-0.6190218382131181,0.19957435256942735,0.0396274412613673
IRL,2009,6.030685260261263,0.2772466847847037,0.097053557527635,-5.09578169669313,8.420496811280021,0.8613817537643933,-0.04567363570560812,0.12301650830016642,1.7000566080856117,0.10419023280389372,0.012828956628877064
IRL,2010,5.926926025970411,0.023133430378913467,0.0033882670167284523,1.68297220417289,8.42502724333054,0.15266872868585946,-0.057317611411383806,0.05519246799568944,-0.2548307591301531,0.08223018737407162,0.014360101422672189
IRL,2011,5.583496308781699,0.0022371249165271667,-0.014903999151373748,1.64877411430598,8.429136104225865,0.05641943030136232,-0.02134595530614858,0.007314980123535042,-0.41747673649767214,0.03165741125411703,0.01761219139881276
IRL,2012,5.631211781821365,-0.11055967005515022,-0.007717295716003547,-0.398960406547362,8.433254688309976,0.006317571968216917,-0.010150767897718183,0.01817011718673789,1.6041395248180348,0.14211724877665977,-0.016627616045374438
IRL,2013,5.356586274672012,-0.10383820149983936,-0.022554215124165777,2.19217592908552,8.438159074943554,-0.11106077276551685,-0.014390370945457809,-0.023598524428461,0.15246241771117708,0.07130036885770452,0.013474589549727245
IRL,2014,5.342334251964811,-0.10020429320367386,-0.006735502016949835,9.33603398945542,8.445151390951237,-0.13665817255187473,0.009631309128858234,-0.015126323500645356,0.26101007171832213,0.0398555078925622,-0.009741688533159376
IRL,2015,5.634789603169249,0.18956351742739574,0.0011550355825478142,24.6155698924632,8.45441802132764,-0.16444594366672294,-0.011421810667356702,0.0217965924231458,1.1622020148600498,0.6607756530744378,-0.6278951977355796
IRL,2016,5.159055299214529,0.06942985742392804,0.01116486788239679,1.22263858815896,8.466418499373347,-0.15482438433589008,-0.019016871340662544,0.03115600083307979,-0.5748750744327308,0.4935895394888925,0.29530613667178063
IRL,2017,5.159055299214529,-0.10985967004860209,0.012127346337872602,10.0496283349988,8.480753870602578,-0.1983520420348699,0.00014628937944594078,0.021254563054462494,-0.49848706982856483,0.38057553160961,0.2295782276212326
IRL,2018,5.60947179518496,0.28917408891660257,0.013891161657484608,7.54434199516203,8.495030810089247,-0.1447936838969165,-0.0027572979853601742,0.03602947720115668,0.0076584978196680975,0.27740623698328837,0.17937246133483487
